,Score,Localization,Dataset_Name,Type
NOMO1,-0.12450837,Secretory,Mertins_Breast_MD,Transcriptome
NOP14,0.0108947735,Nucleus,Mertins_Breast_MD,Transcriptome
NOP16,-0.18679649,Nucleus,Mertins_Breast_MD,Transcriptome
NOP2,0.0014395079,Nucleus,Mertins_Breast_MD,Transcriptome
NOP56,-0.14571698,Nucleus,Mertins_Breast_MD,Transcriptome
NOP58,-0.030735381,Nucleus,Mertins_Breast_MD,Transcriptome
NOP9,-0.0076153795,Nucleus,Mertins_Breast_MD,Transcriptome
NOTCH2,0.0018360413,Secretory,Mertins_Breast_MD,Transcriptome
NOTCH3,-0.031651426,Secretory,Mertins_Breast_MD,Transcriptome
NPC1,-0.054937426,Secretory,Mertins_Breast_MD,Transcriptome
NPEPL1,-0.029744767,Cytosol,Mertins_Breast_MD,Transcriptome
NPEPPS,-0.11311494,Cytosol,Mertins_Breast_MD,Transcriptome
NPM1,-0.20999698,Nucleus,Mertins_Breast_MD,Transcriptome
NPM3,-0.14095165,Nucleus,Mertins_Breast_MD,Transcriptome
NPTN,0.09884003,Secretory,Mertins_Breast_MD,Transcriptome
NQO1,-0.17808864,Cytosol,Mertins_Breast_MD,Transcriptome
NQO2,-0.20932214,Cytosol,Mertins_Breast_MD,Transcriptome
NR3C1,0.009240061,Cytosol,Mertins_Breast_MD,Transcriptome
NRBP1,-0.04345472,Cytosol,Mertins_Breast_MD,Transcriptome
NRF1,-0.029266462,Nucleus,Mertins_Breast_MD,Transcriptome
NRP1,-0.027095787,Secretory,Mertins_Breast_MD,Transcriptome
NRP2,-0.028411714,Secretory,Mertins_Breast_MD,Transcriptome
NSDHL,-0.24499387,Secretory,Mertins_Breast_MD,Transcriptome
NSF,0.08135317,Secretory,Mertins_Breast_MD,Transcriptome
NSFL1C,-0.15290178,Cytosol,Mertins_Breast_MD,Transcriptome
NSL1,-0.11543171,Nucleus,Mertins_Breast_MD,Transcriptome
NSMAF,0.015100174,Cytosol,Mertins_Breast_MD,Transcriptome
NSUN4,-0.05346727,Mitochondria,Mertins_Breast_MD,Transcriptome
NSUN6,-0.041922826,Cytosol,Mertins_Breast_MD,Transcriptome
NT5C,-0.22031593,Cytosol,Mertins_Breast_MD,Transcriptome
NT5C2,-0.019798478,Cytosol,Mertins_Breast_MD,Transcriptome
NT5C3B,-0.15661827,Cytosol,Mertins_Breast_MD,Transcriptome
NT5DC1,-0.10810705,Cytosol,Mertins_Breast_MD,Transcriptome
NT5E,-0.023551743,Secretory,Mertins_Breast_MD,Transcriptome
NTAN1,-0.11681196,Cytosol,Mertins_Breast_MD,Transcriptome
NTHL1,-0.21711774,Nucleus,Mertins_Breast_MD,Transcriptome
NUB1,-0.043668512,Cytosol,Mertins_Breast_MD,Transcriptome
NUBPL,-0.033361185,Mitochondria,Mertins_Breast_MD,Transcriptome
NUDC,-0.21180531,Cytosol,Mertins_Breast_MD,Transcriptome
NUDCD1,-0.008424871,Cytosol,Mertins_Breast_MD,Transcriptome
NUDCD2,-0.10038755,Cytosol,Mertins_Breast_MD,Transcriptome
NUDCD3,-0.11106537,Cytosol,Mertins_Breast_MD,Transcriptome
NUDT1,-0.174086,Cytosol,Mertins_Breast_MD,Transcriptome
NUDT14,-0.20172611,Cytosol,Mertins_Breast_MD,Transcriptome
NUDT15,-0.12597124,Cytosol,Mertins_Breast_MD,Transcriptome
NUDT16,-0.106806174,Cytosol,Mertins_Breast_MD,Transcriptome
NUDT2,-0.1519996,Cytosol,Mertins_Breast_MD,Transcriptome
NUMB,0.114391774,Secretory,Mertins_Breast_MD,Transcriptome
NUP107,-0.040328734,Nucleus,Mertins_Breast_MD,Transcriptome
NUP133,-0.008990006,Nucleus,Mertins_Breast_MD,Transcriptome
NUP153,0.02674367,Nucleus,Mertins_Breast_MD,Transcriptome
NUP155,0.007221183,Nucleus,Mertins_Breast_MD,Transcriptome
NUP205,0.010745211,Nucleus,Mertins_Breast_MD,Transcriptome
NUP210,-0.02132607,Nucleus,Mertins_Breast_MD,Transcriptome
NUP50,-0.0009932319,Nucleus,Mertins_Breast_MD,Transcriptome
NUP93,0.0039860485,Nucleus,Mertins_Breast_MD,Transcriptome
NUP98,-0.07166972,Nucleus,Mertins_Breast_MD,Transcriptome
NXF1,-0.19817837,Nucleus,Mertins_Breast_MD,Transcriptome
NXT1,-0.13256733,Nucleus,Mertins_Breast_MD,Transcriptome
OARD1,-0.097454175,Cytosol,Mertins_Breast_MD,Transcriptome
OBSL1,-0.11532043,Cytosol,Mertins_Breast_MD,Transcriptome
OCIAD1,0.056261443,Mitochondria,Mertins_Breast_MD,Transcriptome
OCIAD2,0.20209055,Mitochondria,Mertins_Breast_MD,Transcriptome
OCLN,0.08831785,Secretory,Mertins_Breast_MD,Transcriptome
ODF2,0.19008312,Mitochondria,Mertins_Breast_MD,Transcriptome
OGFR,-0.20985252,Cytosol,Mertins_Breast_MD,Transcriptome
OLA1,-0.084183335,Cytosol,Mertins_Breast_MD,Transcriptome
OPA1,-0.14408141,Mitochondria,Mertins_Breast_MD,Transcriptome
OS9,0.036509812,Secretory,Mertins_Breast_MD,Transcriptome
OSBPL2,-0.059536852,Cytosol,Mertins_Breast_MD,Transcriptome
OSBPL8,0.04271274,Secretory,Mertins_Breast_MD,Transcriptome
OTUB1,-0.21134074,Cytosol,Mertins_Breast_MD,Transcriptome
OXA1L,0.18917486,Mitochondria,Mertins_Breast_MD,Transcriptome
OXR1,-0.07497635,Cytosol,Mertins_Breast_MD,Transcriptome
P2RX4,0.02315697,Secretory,Mertins_Breast_MD,Transcriptome
P4HB,-0.118609115,Nucleus,Mertins_Breast_MD,Transcriptome
PAAF1,-0.17306663,Cytosol,Mertins_Breast_MD,Transcriptome
PABPC1,-0.13653535,Nucleus,Mertins_Breast_MD,Transcriptome
PACSIN2,-0.048177324,Cytosol,Mertins_Breast_MD,Transcriptome
PAF1,-0.21848075,Nucleus,Mertins_Breast_MD,Transcriptome
PAIP1,-0.019646602,Cytosol,Mertins_Breast_MD,Transcriptome
PAIP2,-0.10976137,Cytosol,Mertins_Breast_MD,Transcriptome
PAK1,-0.17260809,Cytosol,Mertins_Breast_MD,Transcriptome
PAK1IP1,0.0004147395,Nucleus,Mertins_Breast_MD,Transcriptome
PAK2,-0.09096703,Cytosol,Mertins_Breast_MD,Transcriptome
PALLD,0.0075824033,Cytosol,Mertins_Breast_MD,Transcriptome
PAM,-0.0070038703,Secretory,Mertins_Breast_MD,Transcriptome
PANK2,-0.073432356,Cytosol,Mertins_Breast_MD,Transcriptome
PANK4,-0.20663081,Cytosol,Mertins_Breast_MD,Transcriptome
PAPSS2,-0.0015037234,Cytosol,Mertins_Breast_MD,Transcriptome
PARK7,-0.20575836,Cytosol,Mertins_Breast_MD,Transcriptome
PARP2,-0.16064467,Nucleus,Mertins_Breast_MD,Transcriptome
PARP4,-0.031147799,Nucleus,Mertins_Breast_MD,Transcriptome
PARVA,0.005809292,Cytosol,Mertins_Breast_MD,Transcriptome
PATL1,-0.024745941,Cytosol,Mertins_Breast_MD,Transcriptome
PAXBP1,0.0231974,Nucleus,Mertins_Breast_MD,Transcriptome
PBDC1,-0.19625822,Cytosol,Mertins_Breast_MD,Transcriptome
PBK,-0.07211761,Cytosol,Mertins_Breast_MD,Transcriptome
PBXIP1,0.09044281,Secretory,Mertins_Breast_MD,Transcriptome
PCBP1,-0.16217244,Cytosol,Mertins_Breast_MD,Transcriptome
PCDH1,0.100725666,Secretory,Mertins_Breast_MD,Transcriptome
PCF11,-0.045618262,Nucleus,Mertins_Breast_MD,Transcriptome
PCID2,-0.028282331,Cytosol,Mertins_Breast_MD,Transcriptome
PCMT1,-0.16850759,Cytosol,Mertins_Breast_MD,Transcriptome
PCNA,-0.08722582,Cytosol,Mertins_Breast_MD,Transcriptome
PCYOX1,0.10749479,Secretory,Mertins_Breast_MD,Transcriptome
PCYT2,-0.19047421,Cytosol,Mertins_Breast_MD,Transcriptome
PDAP1,-0.17719123,Cytosol,Mertins_Breast_MD,Transcriptome
PDCD10,-0.010849301,Cytosol,Mertins_Breast_MD,Transcriptome
PDCD11,0.018193053,Nucleus,Mertins_Breast_MD,Transcriptome
PDCD2,-0.20461161,Cytosol,Mertins_Breast_MD,Transcriptome
PDCD2L,-0.1241896,Cytosol,Mertins_Breast_MD,Transcriptome
PDCL3,-0.15853335,Cytosol,Mertins_Breast_MD,Transcriptome
PDE5A,-0.04082347,Cytosol,Mertins_Breast_MD,Transcriptome
PDE6D,-0.11123516,Cytosol,Mertins_Breast_MD,Transcriptome
PDHX,-0.11530679,Secretory,Mertins_Breast_MD,Transcriptome
PDK1,-0.084015936,Mitochondria,Mertins_Breast_MD,Transcriptome
PDLIM5,-0.08033948,Cytosol,Mertins_Breast_MD,Transcriptome
PDS5A,-0.05284148,Nucleus,Mertins_Breast_MD,Transcriptome
PDS5B,-0.06781363,Nucleus,Mertins_Breast_MD,Transcriptome
PDSS2,-0.027918285,Mitochondria,Mertins_Breast_MD,Transcriptome
PEBP1,-0.21841235,Cytosol,Mertins_Breast_MD,Transcriptome
PEPD,-0.01352674,Cytosol,Mertins_Breast_MD,Transcriptome
PEX14,-0.21102992,Secretory,Mertins_Breast_MD,Transcriptome
PEX19,-0.11702786,Cytosol,Mertins_Breast_MD,Transcriptome
PEX6,0.09565846,Secretory,Mertins_Breast_MD,Transcriptome
PFAS,-0.097992234,Cytosol,Mertins_Breast_MD,Transcriptome
PFDN1,-0.2008325,Cytosol,Mertins_Breast_MD,Transcriptome
PFDN2,-0.08798299,Cytosol,Mertins_Breast_MD,Transcriptome
PFDN5,-0.06551508,Cytosol,Mertins_Breast_MD,Transcriptome
PFDN6,-0.15996939,Cytosol,Mertins_Breast_MD,Transcriptome
PFKFB2,-0.034462094,Cytosol,Mertins_Breast_MD,Transcriptome
PFKL,-0.046911955,Cytosol,Mertins_Breast_MD,Transcriptome
PFN1,-0.120570846,Cytosol,Mertins_Breast_MD,Transcriptome
PFN2,-0.0033156273,Cytosol,Mertins_Breast_MD,Transcriptome
PGAM1,-0.006297379,Cytosol,Mertins_Breast_MD,Transcriptome
PGAM5,0.08265924,Mitochondria,Mertins_Breast_MD,Transcriptome
PGK1,-0.0071442663,Cytosol,Mertins_Breast_MD,Transcriptome
PGM1,-0.03706645,Cytosol,Mertins_Breast_MD,Transcriptome
PGM2,-0.037932143,Cytosol,Mertins_Breast_MD,Transcriptome
PGM2L1,-0.0045118853,Cytosol,Mertins_Breast_MD,Transcriptome
PGM3,-0.011860883,Cytosol,Mertins_Breast_MD,Transcriptome
PGP,-0.21122168,Cytosol,Mertins_Breast_MD,Transcriptome
PGRMC1,-0.059060153,Secretory,Mertins_Breast_MD,Transcriptome
PGRMC2,-0.0006448188,Secretory,Mertins_Breast_MD,Transcriptome
PHACTR4,-0.05188573,Cytosol,Mertins_Breast_MD,Transcriptome
PHB2,0.15548268,Mitochondria,Mertins_Breast_MD,Transcriptome
PHF2,-0.054924723,Nucleus,Mertins_Breast_MD,Transcriptome
PHGDH,-0.043013275,Cytosol,Mertins_Breast_MD,Transcriptome
PHIP,-0.03639651,Nucleus,Mertins_Breast_MD,Transcriptome
PHKA1,-0.11664236,Cytosol,Mertins_Breast_MD,Transcriptome
PHKB,-0.052361168,Cytosol,Mertins_Breast_MD,Transcriptome
PHKG2,-0.21597634,Cytosol,Mertins_Breast_MD,Transcriptome
PHPT1,-0.1923075,Cytosol,Mertins_Breast_MD,Transcriptome
PHYH,-0.2304769,Secretory,Mertins_Breast_MD,Transcriptome
PHYKPL,-0.11645564,Cytosol,Mertins_Breast_MD,Transcriptome
PI4K2A,-0.10116903,Secretory,Mertins_Breast_MD,Transcriptome
PI4KB,-0.04499528,Cytosol,Mertins_Breast_MD,Transcriptome
PIGK,0.10950893,Secretory,Mertins_Breast_MD,Transcriptome
PIH1D1,-0.19885205,Cytosol,Mertins_Breast_MD,Transcriptome
PIK3CA,-0.046092555,Cytosol,Mertins_Breast_MD,Transcriptome
PIN4,-0.21855445,Cytosol,Mertins_Breast_MD,Transcriptome
PIP5K1A,0.013224228,Secretory,Mertins_Breast_MD,Transcriptome
PIR,-0.1810336,Cytosol,Mertins_Breast_MD,Transcriptome
PISD,0.12098021,Mitochondria,Mertins_Breast_MD,Transcriptome
PITPNA,-0.013998276,Cytosol,Mertins_Breast_MD,Transcriptome
PITPNB,-0.003682505,Cytosol,Mertins_Breast_MD,Transcriptome
PKM,-0.054091886,Cytosol,Mertins_Breast_MD,Transcriptome
PKNOX1,-0.06253648,Nucleus,Mertins_Breast_MD,Transcriptome
PKP2,-0.17831826,Mitochondria,Mertins_Breast_MD,Transcriptome
PKP4,-0.1644611,Mitochondria,Mertins_Breast_MD,Transcriptome
PLAA,-0.00092192466,Cytosol,Mertins_Breast_MD,Transcriptome
PLAUR,-0.05680893,Secretory,Mertins_Breast_MD,Transcriptome
PLCB3,-0.18026179,Cytosol,Mertins_Breast_MD,Transcriptome
PLCD1,-0.040254097,Secretory,Mertins_Breast_MD,Transcriptome
PLCG1,-0.0703276,Cytosol,Mertins_Breast_MD,Transcriptome
PLEKHA2,0.013776919,Cytosol,Mertins_Breast_MD,Transcriptome
PLGRKT,-0.1280721,Mitochondria,Mertins_Breast_MD,Transcriptome
PLRG1,-0.037747882,Nucleus,Mertins_Breast_MD,Transcriptome
PLS3,0.014880281,Cytosol,Mertins_Breast_MD,Transcriptome
PLXNA1,-0.0524,Secretory,Mertins_Breast_MD,Transcriptome
PLXNB2,-0.03411692,Secretory,Mertins_Breast_MD,Transcriptome
PM20D2,0.0072876196,Cytosol,Mertins_Breast_MD,Transcriptome
PMM1,-0.18370984,Cytosol,Mertins_Breast_MD,Transcriptome
PMM2,-0.059069246,Cytosol,Mertins_Breast_MD,Transcriptome
PMVK,-0.14583232,Cytosol,Mertins_Breast_MD,Transcriptome
PNKD,-0.014375955,Mitochondria,Mertins_Breast_MD,Transcriptome
PNN,0.008616642,Nucleus,Mertins_Breast_MD,Transcriptome
PNPLA6,-0.031813536,Secretory,Mertins_Breast_MD,Transcriptome
PNPLA8,-0.17233196,Mitochondria,Mertins_Breast_MD,Transcriptome
PNPO,-0.09962586,Cytosol,Mertins_Breast_MD,Transcriptome
PODXL,-0.06726747,Secretory,Mertins_Breast_MD,Transcriptome
POGZ,-0.022952706,Nucleus,Mertins_Breast_MD,Transcriptome
POLR1A,0.008232509,Nucleus,Mertins_Breast_MD,Transcriptome
POLR1E,-0.0036985842,Nucleus,Mertins_Breast_MD,Transcriptome
POLR2A,-0.09076268,Nucleus,Mertins_Breast_MD,Transcriptome
POLR3B,-0.027851146,Nucleus,Mertins_Breast_MD,Transcriptome
POLRMT,-0.13906267,Secretory,Mertins_Breast_MD,Transcriptome
POM121C,-0.0009956056,Nucleus,Mertins_Breast_MD,Transcriptome
PON2,0.10634572,Secretory,Mertins_Breast_MD,Transcriptome
POP1,0.0051064086,Nucleus,Mertins_Breast_MD,Transcriptome
POP4,-0.114519805,Nucleus,Mertins_Breast_MD,Transcriptome
POR,-0.24223994,Secretory,Mertins_Breast_MD,Transcriptome
PPA1,-0.06654961,Cytosol,Mertins_Breast_MD,Transcriptome
PPAT,-0.011688303,Cytosol,Mertins_Breast_MD,Transcriptome
PPCS,-0.17617407,Cytosol,Mertins_Breast_MD,Transcriptome
PPHLN1,-0.083955,Nucleus,Mertins_Breast_MD,Transcriptome
PPIA,-0.15332365,Cytosol,Mertins_Breast_MD,Transcriptome
PPID,-0.06330531,Cytosol,Mertins_Breast_MD,Transcriptome
PPIL2,-0.08741176,Nucleus,Mertins_Breast_MD,Transcriptome
PPIL3,-0.21235143,Cytosol,Mertins_Breast_MD,Transcriptome
PPIP5K2,-0.09924181,Cytosol,Mertins_Breast_MD,Transcriptome
PPM1A,-0.121030115,Cytosol,Mertins_Breast_MD,Transcriptome
PPM1B,-0.054511648,Cytosol,Mertins_Breast_MD,Transcriptome
PPM1F,0.014957795,Cytosol,Mertins_Breast_MD,Transcriptome
PPM1H,-0.11399765,Cytosol,Mertins_Breast_MD,Transcriptome
PPME1,-0.16894017,Cytosol,Mertins_Breast_MD,Transcriptome
PPP1CB,0.0040946077,Cytosol,Mertins_Breast_MD,Transcriptome
PPP1R11,-0.16283272,Cytosol,Mertins_Breast_MD,Transcriptome
PPP1R14B,-0.14064105,Cytosol,Mertins_Breast_MD,Transcriptome
PPP1R2,-0.11242295,Cytosol,Mertins_Breast_MD,Transcriptome
PPP1R7,-0.18274298,Cytosol,Mertins_Breast_MD,Transcriptome
PPP2R1A,-0.21759492,Cytosol,Mertins_Breast_MD,Transcriptome
PPP2R1B,-0.021926247,Cytosol,Mertins_Breast_MD,Transcriptome
PPP2R2A,-0.107394286,Cytosol,Mertins_Breast_MD,Transcriptome
PPP2R3A,-0.040678244,Cytosol,Mertins_Breast_MD,Transcriptome
PPP2R5C,-0.011936975,Cytosol,Mertins_Breast_MD,Transcriptome
PPP2R5D,-0.022373285,Cytosol,Mertins_Breast_MD,Transcriptome
PPP3CB,-0.10112077,Cytosol,Mertins_Breast_MD,Transcriptome
PPP4C,-0.21656744,Cytosol,Mertins_Breast_MD,Transcriptome
PPP4R1,-0.030588776,Cytosol,Mertins_Breast_MD,Transcriptome
PPP5C,-0.17752826,Cytosol,Mertins_Breast_MD,Transcriptome
PPP6R1,-0.08426627,Cytosol,Mertins_Breast_MD,Transcriptome
PRDX1,-0.15326965,Cytosol,Mertins_Breast_MD,Transcriptome
PRDX6,-0.11165752,Cytosol,Mertins_Breast_MD,Transcriptome
PREB,-0.18610235,Secretory,Mertins_Breast_MD,Transcriptome
PREP,-0.0075503658,Cytosol,Mertins_Breast_MD,Transcriptome
PREPL,-0.08845402,Cytosol,Mertins_Breast_MD,Transcriptome
PRKAB1,-0.11362248,Cytosol,Mertins_Breast_MD,Transcriptome
PRKAB2,-0.034938566,Cytosol,Mertins_Breast_MD,Transcriptome
PRKAR1B,-0.14809611,Cytosol,Mertins_Breast_MD,Transcriptome
PRKCA,0.01657093,Cytosol,Mertins_Breast_MD,Transcriptome
PRKD2,-0.18783277,Cytosol,Mertins_Breast_MD,Transcriptome
PRKRA,0.018946111,Nucleus,Mertins_Breast_MD,Transcriptome
PRMT3,-0.102725595,Cytosol,Mertins_Breast_MD,Transcriptome
PRMT5,-0.06394142,Cytosol,Mertins_Breast_MD,Transcriptome
PRNP,-0.048977904,Secretory,Mertins_Breast_MD,Transcriptome
PRPF19,-0.16740961,Nucleus,Mertins_Breast_MD,Transcriptome
PRPF31,-0.17543706,Nucleus,Mertins_Breast_MD,Transcriptome
PRPF38A,-0.019913338,Nucleus,Mertins_Breast_MD,Transcriptome
PRPF40A,-0.00096194044,Nucleus,Mertins_Breast_MD,Transcriptome
PRPS2,-0.09909095,Cytosol,Mertins_Breast_MD,Transcriptome
PRTFDC1,0.01527267,Cytosol,Mertins_Breast_MD,Transcriptome
PSMA1,-0.2163316,Cytosol,Mertins_Breast_MD,Transcriptome
PSMA3,-0.20443591,Cytosol,Mertins_Breast_MD,Transcriptome
PSMA4,-0.11136783,Cytosol,Mertins_Breast_MD,Transcriptome
PSMA5,-0.22035635,Cytosol,Mertins_Breast_MD,Transcriptome
PSMA6,-0.12100775,Cytosol,Mertins_Breast_MD,Transcriptome
PSMA7,-0.17452896,Cytosol,Mertins_Breast_MD,Transcriptome
PSMB2,-0.15737465,Cytosol,Mertins_Breast_MD,Transcriptome
PSMB4,-0.1412829,Cytosol,Mertins_Breast_MD,Transcriptome
PSMB5,-0.19564351,Cytosol,Mertins_Breast_MD,Transcriptome
PSMB7,-0.219955,Cytosol,Mertins_Breast_MD,Transcriptome
PSMC1,-0.026694058,Cytosol,Mertins_Breast_MD,Transcriptome
PSMC2,-0.21791553,Cytosol,Mertins_Breast_MD,Transcriptome
PSMC3,-0.19828932,Cytosol,Mertins_Breast_MD,Transcriptome
PSMC4,-0.2003479,Cytosol,Mertins_Breast_MD,Transcriptome
PSMC5,-0.2029874,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD1,-0.027271256,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD11,-0.11376272,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD12,-0.09647049,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD13,-0.2181203,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD14,-0.122281305,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD2,-0.013422206,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD3,-0.031506125,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD7,-0.012127912,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD8,-0.21124437,Cytosol,Mertins_Breast_MD,Transcriptome
PSMD9,-0.08408256,Cytosol,Mertins_Breast_MD,Transcriptome
PSME4,0.0023648946,Cytosol,Mertins_Breast_MD,Transcriptome
PSMG1,-0.07805013,Cytosol,Mertins_Breast_MD,Transcriptome
PSMG4,-0.08831365,Cytosol,Mertins_Breast_MD,Transcriptome
PSPC1,-0.14059746,Nucleus,Mertins_Breast_MD,Transcriptome
PTDSS1,-0.1943176,Secretory,Mertins_Breast_MD,Transcriptome
PTGES2,0.18604705,Mitochondria,Mertins_Breast_MD,Transcriptome
PTGES3,-0.0734318,Cytosol,Mertins_Breast_MD,Transcriptome
PTGFRN,-0.0017211231,Secretory,Mertins_Breast_MD,Transcriptome
PTGR1,-0.11592519,Cytosol,Mertins_Breast_MD,Transcriptome
PTK7,-0.06403587,Secretory,Mertins_Breast_MD,Transcriptome
PTP4A2,-0.11044759,Cytosol,Mertins_Breast_MD,Transcriptome
PTPMT1,0.10898484,Mitochondria,Mertins_Breast_MD,Transcriptome
PTPN1,0.11611888,Secretory,Mertins_Breast_MD,Transcriptome
PTPN11,-0.04161627,Cytosol,Mertins_Breast_MD,Transcriptome
PTPN12,-0.010277795,Cytosol,Mertins_Breast_MD,Transcriptome
PTPN13,0.05917206,Secretory,Mertins_Breast_MD,Transcriptome
PTPRA,0.029020952,Secretory,Mertins_Breast_MD,Transcriptome
PTPRE,0.0042891456,Secretory,Mertins_Breast_MD,Transcriptome
PTPRF,-0.029613683,Secretory,Mertins_Breast_MD,Transcriptome
PTPRJ,-0.0034025537,Secretory,Mertins_Breast_MD,Transcriptome
PTPRK,-0.0044440865,Secretory,Mertins_Breast_MD,Transcriptome
PTPRS,-0.068646915,Secretory,Mertins_Breast_MD,Transcriptome
PTRH2,-0.22519402,Secretory,Mertins_Breast_MD,Transcriptome
PTRHD1,-0.19010916,Cytosol,Mertins_Breast_MD,Transcriptome
PTTG1IP,-0.06782788,Secretory,Mertins_Breast_MD,Transcriptome
PUS3,0.0044255,Nucleus,Mertins_Breast_MD,Transcriptome
PUSL1,-0.25174624,Secretory,Mertins_Breast_MD,Transcriptome
PWP2,-0.0039437017,Nucleus,Mertins_Breast_MD,Transcriptome
PXN,0.00095232495,Cytosol,Mertins_Breast_MD,Transcriptome
PYCR1,0.0971545,Mitochondria,Mertins_Breast_MD,Transcriptome
PYCR2,0.13835849,Mitochondria,Mertins_Breast_MD,Transcriptome
PYGL,-0.10735543,Cytosol,Mertins_Breast_MD,Transcriptome
PYGO2,-0.026713058,Nucleus,Mertins_Breast_MD,Transcriptome
PYROXD1,-0.073772274,Cytosol,Mertins_Breast_MD,Transcriptome
QDPR,-0.15236555,Cytosol,Mertins_Breast_MD,Transcriptome
QSOX1,-0.06406036,Secretory,Mertins_Breast_MD,Transcriptome
QTRT1,-0.16167504,Cytosol,Mertins_Breast_MD,Transcriptome
R3HCC1,-0.17388754,Cytosol,Mertins_Breast_MD,Transcriptome
R3HDM2,-0.111698285,Cytosol,Mertins_Breast_MD,Transcriptome
RAB10,-0.018849768,Secretory,Mertins_Breast_MD,Transcriptome
RAB11FIP5,0.08942509,Secretory,Mertins_Breast_MD,Transcriptome
RAB12,-0.06511352,Secretory,Mertins_Breast_MD,Transcriptome
RAB13,-0.21086936,Secretory,Mertins_Breast_MD,Transcriptome
RAB14,0.061255004,Secretory,Mertins_Breast_MD,Transcriptome
RAB18,0.10567563,Secretory,Mertins_Breast_MD,Transcriptome
RAB1A,-0.12794067,Secretory,Mertins_Breast_MD,Transcriptome
RAB1B,-0.21553211,Secretory,Mertins_Breast_MD,Transcriptome
RAB21,0.05485504,Secretory,Mertins_Breast_MD,Transcriptome
RAB22A,-0.03617219,Secretory,Mertins_Breast_MD,Transcriptome
RAB23,-0.0027394558,Secretory,Mertins_Breast_MD,Transcriptome
RAB24,-0.2033002,Secretory,Mertins_Breast_MD,Transcriptome
RAB27A,-0.007214204,Secretory,Mertins_Breast_MD,Transcriptome
RAB27B,0.113901675,Secretory,Mertins_Breast_MD,Transcriptome
RAB2A,-0.20828493,Secretory,Mertins_Breast_MD,Transcriptome
RAB2B,0.006011169,Secretory,Mertins_Breast_MD,Transcriptome
RAB30,0.110039435,Secretory,Mertins_Breast_MD,Transcriptome
RAB31,0.068166435,Secretory,Mertins_Breast_MD,Transcriptome
RAB32,-0.074777156,Secretory,Mertins_Breast_MD,Transcriptome
RAB33B,0.08299529,Secretory,Mertins_Breast_MD,Transcriptome
RAB35,-0.02651203,Secretory,Mertins_Breast_MD,Transcriptome
RAB43,-0.059551235,Secretory,Mertins_Breast_MD,Transcriptome
RAB4A,-0.040822476,Secretory,Mertins_Breast_MD,Transcriptome
RAB5A,0.09706268,Secretory,Mertins_Breast_MD,Transcriptome
RAB6A,-0.21319595,Secretory,Mertins_Breast_MD,Transcriptome
RAB7A,-0.090116955,Secretory,Mertins_Breast_MD,Transcriptome
RAB8A,0.09504027,Secretory,Mertins_Breast_MD,Transcriptome
RAB8B,-0.00038423503,Secretory,Mertins_Breast_MD,Transcriptome
RAB9A,-0.24751484,Secretory,Mertins_Breast_MD,Transcriptome
RABAC1,-0.22899051,Secretory,Mertins_Breast_MD,Transcriptome
RABEP1,-0.113441914,Cytosol,Mertins_Breast_MD,Transcriptome
RABEPK,-0.18965259,Cytosol,Mertins_Breast_MD,Transcriptome
RABGAP1,-0.09763113,Cytosol,Mertins_Breast_MD,Transcriptome
RABGAP1L,-0.050017476,Cytosol,Mertins_Breast_MD,Transcriptome
RABGGTA,-0.2074897,Cytosol,Mertins_Breast_MD,Transcriptome
RABGGTB,-0.12467297,Cytosol,Mertins_Breast_MD,Transcriptome
RABIF,-0.032238577,Cytosol,Mertins_Breast_MD,Transcriptome
RABL3,0.0966773,Secretory,Mertins_Breast_MD,Transcriptome
RABL6,-0.18640526,Cytosol,Mertins_Breast_MD,Transcriptome
RACGAP1,0.01754466,Mitochondria,Mertins_Breast_MD,Transcriptome
RAD21,-0.07288879,Nucleus,Mertins_Breast_MD,Transcriptome
RAD23A,-0.13838124,Cytosol,Mertins_Breast_MD,Transcriptome
RAD23B,-0.09671102,Cytosol,Mertins_Breast_MD,Transcriptome
RAI1,-0.07739191,Nucleus,Mertins_Breast_MD,Transcriptome
RALA,-0.034487758,Secretory,Mertins_Breast_MD,Transcriptome
RALB,0.026211265,Secretory,Mertins_Breast_MD,Transcriptome
RALGAPA2,-0.09920841,Cytosol,Mertins_Breast_MD,Transcriptome
RALGPS2,-0.10418874,Cytosol,Mertins_Breast_MD,Transcriptome
RALY,-0.18617953,Nucleus,Mertins_Breast_MD,Transcriptome
RAN,-0.08357315,Cytosol,Mertins_Breast_MD,Transcriptome
RANBP1,-0.12620285,Cytosol,Mertins_Breast_MD,Transcriptome
RANBP2,-0.004960745,Nucleus,Mertins_Breast_MD,Transcriptome
RANBP3,-0.07237054,Nucleus,Mertins_Breast_MD,Transcriptome
RAP1A,-0.04018472,Secretory,Mertins_Breast_MD,Transcriptome
RAP1B,0.11224007,Secretory,Mertins_Breast_MD,Transcriptome
