Index,AO-A12D,C8-A131,AO-A12B,E2-A10A.notinstudy,BH-A18Q,C8-A130,C8-A138,E2-A154,BH-A0BZ.notinstudy,A8-A09I.notinstudy,C8-A12L,A2-A0EX,AO-A12D.REP2,AN-A04A.REP1,BH-A0AV.REP1,AO-A12D.REP1,AN-A04A,BH-A0AV,A2-A0D0.notinstudy,BH-A0HK.notinstudy,C8-A12T,A8-A06Z,A2-A0D1.notinstudy,A2-A0CM,BH-A18U,A2-A0YI.notinstudy,A2-A0EQ,AR-A0TY.notinstudy,AR-A0U4,BH-A0HP.notinstudy,BH-A0EE.notinstudy,AO-A0J9,BH-A0E0.notinstudy,AR-A1AP,AN-A0FK,AO-A0J6,BH-A18V.notinstudy,A7-A13F,BH-A0E1,A7-A0CE,BH-A0C0.notinstudy,A2-A0YC,AO-A0JC,A8-A08Z,AR-A0TX,D8-A13Y.notinstudy,A8-A076,AO-A126,C8-A12P.notinstudy,BH-A0C1,A2-A0EY,AR-A1AW,AR-A1AV,C8-A135,A2-A0EV,AN-A0AM,D8-A142,AN-A0FL,BH-A0DG,AN-A0AS.notinstudy,AR-A0TV,C8-A12Z,AO-A0JJ,AO-A0JE,A2-A0T2.notinstudy,AN-A0AJ,A7-A0CJ,AO-A12F,A2-A0YL.notinstudy,A2-A0T7.notinstudy,C8-A12Q.notinstudy,A8-A079,E2-A159.notinstudy,A2-A0T3,A2-A0YD,AR-A0TR,AO-A03O,BH-A18R.notinstudy,AO-A12E,A8-A06N,A2-A0T1.notinstudy,A2-A0YG,E2-A150.notinstudy,BH-A18N,A7-A0CD.notinstudy,C8-A12W.notinstudy,AN-A0AL,A2-A0T6,E2-A158,E2-A15A,AO-A0JM,C8-A12V,A8-A08G.notinstudy,A2-A0D2,C8-A12U,AR-A1AS,A8-A09G,C8-A131.REP1,C8-A134,A2-A0YF,BH-A0DD,BH-A0E9,AR-A0TT,AR-A1AQ.notinstudy,AO-A12B.REP1,A2-A0SW,AO-A0JL,BH-A0BV,A2-A0YM,BH-A0C7,A2-A0SX
IHH,NA,NA,NA,NA,NA,NA,0.766780386,0.777333246,0.794954125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IK,0.845267805,0.831053923,0.90768495,0.207848838,0.849836106,1.37278545,0.860625347,0.776402231,0.264726156,0.237239859,0.814263745,1.079029301,0.842908358,0.873129198,0.719550438,0.783560664,0.785858732,0.653391997,0.126749131,0.197975664,0.848099014,0.563741311,0.06485921,1.433491287,0.796490109,0.077580331,1.23384188,0.062489392,0.819275803,0.172883052,0.249422075,0.77880172,0.258835643,0.903356599,0.831960392,0.162395495,0.646894666,1.045931531,0.748636179,1.183530241,0.3453871,1.164336204,1.072430349,1.156264878,0.512244534,0.170000902,1.093763756,1.174949299,0.148962098,2.732583891,1.299152103,1.554460474,0.375785802,0.778834248,0.539590234,1.217659756,0.795016081,0.743582983,1.127178057,0.235636572,0.881995943,0.355101036,1.036792817,0.813194071,0.668804488,0.708697706,0.960673433,1.125412184,0.175322645,0.329771418,0.576198476,1.093426353,0.122078927,0.901990212,0.444687848,1.415365458,1.532780786,0.212296161,1.00997862,0.723794784,0.16457802,0.646171223,0.384182795,0.989071344,0.124242647,0.134737598,0.841229332,0.627854229,1.459377625,1.097896683,1.077063107,0.9188343,0.142342793,0.916252851,1.040779869,1.242495215,0.663461235,0.815870237,1.094992746,0.893281598,0.660703801,0.564726155,0.716540255,0.099165308,0.852932901,0.966545355,0.905261211,1.255164851,0.4896017,0.479028853,1.011013077
IKBIP,0.947575254,1.372428112,0.50907769,0.470736086,0.700418636,1.229687859,1.258340239,0.915264068,0.315748783,0.606750263,0.983503576,1.043715287,1.040361048,1.72032093,0.801117271,0.953999235,1.843170419,0.878547074,0.34353422,0.377314499,0.844293702,0.504615159,0.248058458,1.358374448,0.887857714,0.11399258,1.109928619,0.134163393,0.837177617,0.241807734,0.215642543,0.792462391,0.159703376,1.08811797,1.122524977,0.201820255,0.902401215,1.319711393,1.046665557,0.726999239,0.528793184,1.397359934,0.676419193,1.045647393,0.571613447,0.196531169,1.721564202,0.926666085,0.558405459,4.247334941,1.310403351,0.997710149,0.529899724,0.912312966,0.854049362,1.484763181,1.192707985,0.427590698,1.389253635,0.769391048,0.622504323,0.696594628,0.974586552,1.247138924,0.621130794,0.589687785,0.758488412,0.848663279,0.311312801,0.556320216,0.78644015,0.855633406,0.135125818,1.463413975,0.831715609,0.564279445,0.879649752,0.295287348,0.804334192,0.668844595,0.178282698,0.786671853,0.325863086,1.112910903,0.105166265,0.35942835,1.09621323,0.754657488,0.904381541,1.220177204,1.738245538,0.878588581,0.556284822,1.367934978,1.002747508,1.523854706,0.543834056,1.344243753,1.068704984,0.821168346,0.620691215,0.731633456,0.84842523,0.249286558,0.396502277,0.956468983,1.102455523,0.96295904,1.28472014,0.621594643,0.726277179
IKBKB,0.654854888,0.82157395,1.106238227,0.683798043,0.927480614,0.898365069,0.748530613,1.21298935,0.592133421,0.731317014,0.921922514,1.446500285,0.63166951,0.968379327,0.78728626,0.621228771,0.957894614,0.770910153,0.471351131,0.466601988,1.014633661,0.549247076,0.603530105,1.074529814,1.000834477,0.233334207,1.275924916,0.407409469,0.85645194,0.441511137,0.257204976,0.807554579,0.264181423,1.327488183,1.311694087,0.260813212,0.699345657,1.441616307,0.903391813,0.952364077,0.798644555,1.241085317,0.940450217,1.301708092,0.921418778,0.3924834,1.333479141,0.762935754,0.309666513,3.403796805,1.080544654,1.104497223,0.429725773,0.722006036,0.834711157,0.974603865,0.829534594,0.664587035,0.964794025,0.733401623,0.750000406,0.605038022,1.332600612,0.885203565,0.869139345,0.706579784,1.011407832,0.85081094,0.507175051,0.347229435,0.783544212,0.664345532,0.362869275,1.189087444,0.69769834,1.471249769,1.344048379,0.450557116,1.416471875,0.840111897,0.291437991,1.248720502,0.414175332,0.765712653,0.257128353,0.309716221,0.959370767,0.785700628,0.917904119,1.212230431,1.700960211,0.887791023,0.648883061,0.726890752,0.721161364,2.063574014,0.787140836,0.82772407,0.981046652,1.367632352,0.702240558,0.663024043,0.640402941,0.489574578,1.073350346,0.850053966,0.852878833,2.86514558,0.667441878,0.50418524,0.864828686
IKBKE,0.643998802,0.988658049,0.576196651,0.882615332,0.931350367,0.849558118,0.778814789,0.754938627,0.712051,0.76006968,1.418509701,0.825608867,0.87031722,0.809950772,0.941652705,0.766552372,0.471669749,0.966210638,NA,NA,NA,0.606286569,0.163005499,1.205715254,0.929074857,0.478361208,1.199417137,0.525753311,2.513479622,0.612541104,NA,NA,NA,0.896015801,0.878683436,0.240920401,1.348784167,0.75899922,0.821596994,1.316635677,0.74322876,1.085951753,NA,NA,NA,NA,NA,NA,0.530781121,4.21848492,1.367345473,1.71541205,0.436717136,0.64601548,0.819494104,1.028315263,0.97392857,0.948800736,0.986255112,0.54429772,0.722271326,0.782225438,0.844133859,1.056559373,0.388236988,0.502179311,0.512924197,0.628644335,0.062347281,0.546345237,0.90752167,0.654580388,0.408687814,0.735876232,0.865526396,0.43352311,0.756209153,0.698840973,0.60857201,0.825077281,0.599740569,0.996423049,0.754656828,0.857886492,0.28898531,0.467364065,1.047840417,0.516593278,0.837602431,1.014971637,1.088975181,1.672856071,0.737151119,1.184093855,0.965840776,1.035980703,0.941075761,1.055058389,1.261628562,1.3752321,0.825814082,0.625384206,NA,NA,NA,1.007270553,0.910556698,1.333854825,0.521530547,0.457158783,1.648587358
IKBKG,0.770577951,0.954043044,0.76452105,0.372357599,0.906588713,1.192158304,0.868905904,0.794779452,0.355446871,0.489137288,0.891395292,0.949030347,0.829595138,0.947306543,0.781223865,0.764023723,0.885182991,0.755046868,0.592534823,0.382201041,0.888057382,0.712398948,0.172636231,1.374633262,0.95351896,0.144403495,1.243704867,0.311521331,0.989366613,0.412669825,0.482625789,0.782078113,0.402119645,1.222319028,1.022597812,0.234230824,0.648716239,1.415472791,0.89967135,1.136994341,0.980599597,1.10444726,0.968235396,1.014812555,0.481513481,0.140096814,1.214651813,0.926206694,0.365161259,3.743311088,1.335205391,1.310220385,0.381584221,0.786839469,1.035409314,1.132944749,0.851562622,0.609221523,1.001684009,0.425342163,0.820487136,0.735494547,1.267932566,1.026895207,0.690455373,0.928519022,0.955483638,0.989304177,0.185945359,0.209591171,0.704152421,0.985172356,0.095027141,0.794378438,0.481185277,1.142655522,1.197105339,0.384964602,1.325278631,0.680189523,0.545501064,1.028184443,0.653587171,0.942747094,0.166731677,0.232019524,0.975088368,0.679269851,0.95358465,1.121339744,1.342125279,0.994661194,0.503073324,0.878553247,1.072350514,1.566792009,0.693512827,0.928571961,1.137342991,1.012833124,0.761597757,0.704688126,0.721378378,0.347587815,0.654574417,1.205115729,0.921102469,1.984943696,0.749879996,0.838787635,1.125422287
IKZF1,0.851373891,0.886675342,0.357894509,0.123893497,1.250409978,0.96062048,0.949702032,0.441361184,0.286376365,0.22656863,0.537278097,1.059374098,1.038655409,0.632465875,1.099360935,0.888032855,0.680270183,1.062737145,0.204089536,0.179143633,0.682118235,0.262499761,0.031252608,1.994101462,0.743718,0.042594858,1.731180209,0.160781591,1.1280679,0.158183929,0.043970159,0.921887449,0.110639188,1.334125576,0.575309202,0.167675751,0.434639401,0.866643383,0.633373141,1.054541888,0.388905559,1.03537027,1.869191233,0.71153084,0.276374094,0.043421801,1.407029832,0.833182552,0.257003998,3.182149175,1.383394037,2.854252924,0.413275262,0.482517742,0.349225205,1.446804947,0.632158086,0.482325938,0.857390977,0.117720872,1.312146337,0.332781809,1.416298613,1.453426816,0.415684926,0.96977667,0.910758314,0.664891609,0.105895877,0.064730781,0.218650589,0.640369752,0.040900485,0.660536998,0.48485212,0.841201728,0.938191172,0.138251971,0.751073092,0.468730274,0.075076862,0.621557199,0.03736587,0.556081467,0.068151727,0.185508164,0.990211936,0.422079121,1.043246795,1.35041504,0.82120579,1.781289659,0.235010456,0.935126939,1.448667509,0.869445772,0.744890437,0.913410313,1.083957639,1.19962763,0.24780793,0.580028712,1.370855326,0.069161932,0.408042341,1.234874935,1.103827251,1.094150549,1.08899206,0.113151565,1.623784059
IKZF2,NA,NA,NA,0.143533555,1.047121879,0.89248729,1.245178809,0.630357712,0.950848618,1.220393664,0.831569369,0.995529629,NA,NA,NA,0.85520966,0.576099403,0.915133016,NA,NA,NA,0.776567865,0.095637357,1.048832563,1.19007444,0.079907027,1.716441333,0.111652187,1.119355921,0.283648845,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999201423,0.102152675,0.697107964,NA,NA,NA,0.079585161,1.944850482,1.129605194,0.159510443,4.331892875,1.635014231,1.474746452,0.273056896,0.566371523,NA,NA,NA,1.440025783,1.618059315,0.275310799,NA,NA,NA,1.569370275,1.694649508,1.396064473,0.851024186,0.737472923,0.753769399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43992061,0.44225297,2.006097973,1.064273234,1.427277201,1.246904852,1.327260512,1.388261519,0.188174653,0.860486241,1.527500334,1.567544674,NA,NA,NA,1.108747625,0.730702779,1.017946112,0.895337907,0.940912061,0.740161584,1.124140443,0.657206228,2.082932104,NA,NA,NA
IKZF3,NA,NA,NA,0.079111813,0.803475156,1.07758894,0.952805842,0.426320552,0.17732395,0.113254064,0.626302267,1.191996603,0.883488975,0.795836665,1.125828182,0.881454655,0.658256321,1.332937262,0.596650773,0.323471128,0.799372368,0.583823218,0.026027036,1.345682338,1.36259259,0.056879185,1.882349384,0.031580882,0.853313661,0.073110631,0.568182486,0.564890149,0.513007923,NA,NA,NA,0.440092552,0.885801344,0.731408355,1.287036302,0.536146473,0.853956782,1.410387933,0.64008399,0.351114517,0.1516064,0.908044585,0.821603735,0.470161605,6.337236301,1.17125714,2.641429738,0.517928903,0.683548507,0.802584015,1.547391848,1.369080655,0.631430499,0.950332102,0.174296937,1.169825877,0.584007182,1.381657488,1.380121986,0.455032623,0.894529163,0.866175574,1.653147123,0.168055503,NA,NA,NA,0.110700196,0.846673813,0.452186776,0.84381753,0.877513235,0.133695804,0.884591648,0.864960102,1.161699439,NA,NA,NA,NA,NA,NA,0.666332286,1.306670206,1.225956942,1.011599199,1.85834636,0.255693296,0.867690052,2.019627592,0.688948898,0.779125096,0.866011235,0.882370357,0.730890983,0.360776138,0.708317684,1.090332117,0.160043813,0.4073287,1.281751687,1.157863137,1.081496994,1.038544409,0.525859247,1.983070237
IKZF5,0.732458934,0.886956319,0.948482483,0.193759392,0.988750512,1.314055574,1.293727099,0.351253092,0.062067116,0.057647949,0.878713186,1.068134162,1.415961446,1.083017231,0.358770351,NA,NA,NA,NA,NA,NA,0.492749104,0.081323842,1.658801869,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846951787,0.650450685,0.205335397,NA,NA,NA,0.859657725,0.234681172,1.008529424,1.051891333,1.030797602,0.157159436,0.057693814,1.518251801,1.70697525,0.437147257,1.49690202,1.501450488,2.343268848,0.213386344,0.375299393,0.255146727,1.376556689,0.392777708,0.99319187,0.960706636,0.151415617,1.208941811,0.131771641,1.206064948,0.794873543,0.45677201,0.466454188,1.12850786,0.725436791,0.066920916,0.079255343,0.198683879,1.082852049,NA,NA,NA,1.362792645,0.948546646,0.256013856,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720597157,1.783196571,1.148114212,0.853234253,1.48147569,0.138529288,0.972722329,0.82515523,0.822104272,0.295610231,1.399789763,1.05878958,1.015055977,0.413179591,0.690046844,0.826784083,0.053231637,0.357737359,NA,NA,NA,NA,NA,NA
IL10RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326133588,3.175133377,1.326964726,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.006191707,0.109293731,1.194868754,NA,NA,NA,0.622242282,0.866649827,0.128734682,NA,NA,NA,NA,NA,NA,1.670172928,0.848855183,0.217624895,NA,NA,NA,NA,NA,NA,0.16788634,0.275356455,0.995537403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL13RA1,NA,NA,NA,NA,NA,NA,0.625544088,0.690650568,0.61326031,0.750109146,0.957077868,0.963247795,1.178699156,0.916221517,0.700129657,1.136419424,0.956486135,1.019581164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.208579747,0.73012773,0.471930591,0.649828333,0.956567839,0.736337604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.415963702,0.248906415,0.713657104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.620093949,0.803278281,0.901943549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL16,0.903191782,1.124842385,0.482056696,0.350673202,1.420479967,0.932725787,0.790679951,0.587707369,1.001715141,0.411387611,0.580543378,1.292388541,0.81237898,0.612703734,1.430427084,0.850459282,0.651045283,1.534390598,0.460003887,0.386187146,1.036784165,0.518744585,0.253227984,1.657728982,1.482454916,0.236715283,1.76627912,0.231309239,1.109274877,0.356602438,0.441435849,0.735427813,0.485752025,1.259916429,0.504254533,0.222795729,0.752439445,0.767264035,0.75146131,1.068351149,1.069057244,1.01657978,1.577175378,0.729470492,0.743224487,0.220797661,1.060735321,0.607275534,0.354613828,3.376162041,1.266264453,1.796536811,0.402393488,0.950682554,1.201554541,1.558801979,1.091255995,0.378835471,1.04337431,0.220326614,1.028820603,0.705797265,2.184517203,1.649835319,0.664325131,1.077483335,0.897641091,0.557610472,0.483937474,0.292267173,0.66280248,0.769635544,0.219093323,0.84028929,0.73745063,0.682686852,0.936958709,0.551945088,0.617038469,0.510285071,0.642102176,0.680677196,0.692955275,0.745016317,0.214564793,0.461939122,0.551107889,0.66103046,1.107371323,1.356914533,0.90505647,1.627667082,0.474716999,0.895760487,1.591889185,0.853374799,1.032359366,1.052503704,0.960880561,1.020670829,0.932860837,0.701892934,1.329247429,0.391741884,0.529130767,1.304328294,1.161789328,1.474994026,0.860302061,0.54751206,2.553523366
IL17B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12493321,0.86155538,1.497215491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708378987,1.089106896,1.995805257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL17RA,0.932084537,1.778425751,0.457959383,0.037559246,0.508949416,1.088754215,NA,NA,NA,0.059639293,2.349574955,0.839388875,1.33650452,1.095093336,0.781447321,NA,NA,NA,0.016080431,0.044785874,0.361808653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30285847,1.021413527,0.861413179,NA,NA,NA,1.403109362,1.089937802,0.189977502,0.148669919,1.04938205,0.919364518,0.229174054,3.4013736,1.615570458,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779309459,0.568556167,1.000812805,0.953001759,0.640905945,0.54034017,1.330494319,1.043827143,0.136080134,0.497689738,0.801907449,1.138417121,0.059237468,1.377408517,0.451105566,0.993324951,1.400055379,0.437711904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766534491,1.269313574,1.050874115,1.637250433,1.25924964,0.349622396,0.632724083,0.792664184,0.888860699,0.642991134,1.872224975,1.164835425,1.40000211,0.447851791,0.8214423,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL17RC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364700967,1.271728511,0.758541554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL17REL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065377303,1.752397704,1.212538655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.474720198,0.156792994,0.265904273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL18,1.007199609,0.885158277,0.533038438,0.335016831,1.004186712,0.907431921,0.765008438,0.632135513,1.438124744,1.07687322,0.737437128,0.894403825,0.975037998,0.682253861,0.694412364,0.979940292,0.576895985,0.659915695,0.634524632,0.903641907,0.836656916,0.54152716,0.394558708,1.697134489,1.589270262,0.244807145,1.994127646,0.298340222,1.418660344,0.434554227,0.606042188,0.855731355,0.54721799,0.929639774,0.530231304,0.143655719,1.448543746,0.884386765,0.629014458,1.401041676,2.155353469,0.789203478,1.145850472,1.07133633,0.742901904,0.325954831,1.012312108,0.506124092,0.494216884,3.726273397,1.176293551,3.589809717,0.444080353,0.697758919,1.207910584,1.181534915,0.856145384,0.469528545,0.831512691,0.747335172,0.999721527,0.768012132,1.612193104,1.259205187,0.737322373,0.985574752,0.621750324,0.371903517,0.34152188,0.453089726,1.053872085,0.791533148,0.72138277,0.641119259,0.958052427,0.418800334,0.974158146,0.453680009,0.569074925,0.413884212,1.179040756,0.662201429,0.756777659,0.742318931,0.262920754,0.569981723,0.738454227,0.502470671,1.048807642,1.022370406,0.865005704,1.526278558,0.579312437,0.717065968,1.342875937,1.264815498,0.958224935,0.819765862,1.408569899,0.916508663,0.927966661,0.406729445,1.301467281,0.829218897,0.539114163,1.931373555,0.761114294,1.408375339,0.529387324,0.618444053,1.571206188
IL18BP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374841,0.835577843,0.067428169,3.059325373,0.918312326,0.241547819,0.244190558,0.895022212,0.608953384,0.951573376,0.032243153,1.579511206,NA,NA,NA,NA,NA,NA,0.207759982,1.817953974,1.142041604,NA,NA,NA,0.258657628,1.514282228,0.446776861,NA,NA,NA,0.947327995,0.140973552,0.98715566,0.763121491,0.178083763,0.423486533,0.813881663,0.628944835,0.079336119,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904325256,1.266600028,0.057025894,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389989291,2.528609883,0.163709917,NA,NA,NA,NA,NA,NA,1.453602022,0.421768167,0.779938815,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.791029732,0.656489584,0.920635553,NA,NA,NA,NA,NA,NA,0.547375424,2.730880953,0.57697916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL1RAP,0.812049296,0.915645649,0.690789356,0.681649561,1.244179744,1.201579029,0.688017484,0.979845809,0.509747483,0.414991488,0.805829396,1.003959867,0.754762408,0.750645581,1.295796115,1.06237371,0.766069539,1.002828015,0.592031685,0.558856826,0.71928285,NA,NA,NA,0.876383272,1.542736329,1.297453617,0.744202823,1.016708528,0.937148532,1.173750302,0.577747377,0.639461632,1.045627813,1.194286298,0.528140571,0.477797524,0.844131708,1.489545102,0.769604921,0.425154112,0.831148883,0.933384469,0.876192946,1.055452967,0.280088384,1.139910119,1.847402101,0.626997138,2.64338047,1.354460037,0.699720834,0.156121504,1.311168117,1.05202477,1.016997196,0.862522073,0.393137577,0.865550351,1.005463596,0.822726961,0.948846236,1.967819271,1.18112222,0.562917117,0.793499345,0.871899242,1.025104959,0.610595978,0.837266314,0.71412376,1.292765411,0.537337501,1.293617686,0.861849968,0.901559589,0.851894198,1.480862603,1.105571171,1.073538985,0.548580232,1.024045957,0.445239227,1.472935924,0.549421519,0.581424482,1.285728715,1.199491624,1.003066064,0.834453696,0.454643834,1.632542938,0.394334792,1.337476867,0.907739654,1.045980377,0.693999877,1.139592903,1.6330041,0.836720159,0.712764661,1.29080096,0.643409028,0.522952664,0.642828099,1.023399207,1.126515493,1.7165757,1.724381569,0.900388263,1.437863642
IL1RAPL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237099826,0.35542095,0.369047941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.141987775,1.403889758,1.570199215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.219442308,0.676279895,0.976030484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.128790564,0.465387584,1.084676133
IL1RN,0.772695498,1.023735439,0.878831748,0.879177287,0.545858101,1.16820787,0.513838381,1.559838359,0.880038351,0.689973552,1.374302251,1.226800285,0.726730887,0.634611156,0.455640732,0.744874368,0.657823748,0.641536096,1.576198709,1.874384133,1.318326019,0.759754828,0.709084455,0.746209861,0.823478433,1.021999301,0.98686106,0.500321872,1.12296917,1.869917444,0.559740322,0.857868206,1.509414715,0.823896204,0.521794899,0.183481528,0.735148644,0.814754215,0.5956578,0.711460092,0.936952721,1.392275468,0.805368307,0.866631057,0.938179808,0.522233843,0.702139757,3.094859741,0.542966067,2.024215223,0.681599543,1.280637866,0.51803475,0.543281779,0.794922426,3.270385308,0.850762309,0.797513589,0.567717642,0.820572253,0.447653111,0.920678269,0.616651779,1.021689059,0.634008682,0.711135347,1.033251507,0.680676711,0.795979474,0.267894236,0.657013621,1.411204553,0.797764617,1.029686164,0.9216766,1.037342003,0.888840828,0.59741835,1.088134975,0.879411285,0.605007674,0.768782468,1.681448832,0.727108469,0.740059295,0.549132592,1.215086108,1.695177191,0.756056653,0.723053838,0.638371332,0.736640615,2.579525584,0.717285529,0.881701517,1.342543021,0.315538905,0.855490667,0.591604883,0.882890737,0.810740966,0.796061011,0.436200104,0.425247651,1.139391063,0.606488813,0.492132832,0.836147481,0.543954935,0.78820776,1.113621302
IL22RA2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536641778,0.979989446,0.892495516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
