gene_name,C3N-03796-Primary-Tumor,C3N-03757-Primary-Tumor,C3L-03735-Primary-Tumor,C3L-03733-Primary-Tumor-Disqualified,C3N-02682-Primary-Tumor,C3N-04097-Primary-Tumor,C3N-02681-Primary-Tumor,C3L-02644-Primary-Tumor,C3L-03740-Primary-Tumor,C3N-03755-Primary-Tumor,C3N-03452-Primary-Tumor,C3N-04686-Primary-Tumor,C3N-03939-Primary-Tumor,C3N-03802-Primary-Tumor,C3N-04094-Primary-Tumor,C3N-04100-Primary-Tumor,C3L-04795-Primary-Tumor,C3N-03001-Primary-Tumor,C3N-04691-Primary-Tumor,C3N-02259-Primary-Tumor,C3N-03800-Primary-Tumor,C3N-05039-Primary-Tumor,C3N-03480-Primary-Tumor,C3N-04113-Primary-Tumor-Disqualified,C3N-04098-Primary-Tumor,C3N-01849-Primary-Tumor,C3L-04083-Primary-Tumor,C3L-04339-Primary-Tumor,C3N-03448-Primary-Tumor,C3L-04537-Primary-Tumor,C3N-03791-Primary-Tumor,C3N-03449-Primary-Tumor,C3N-03003-Primary-Tumor,C3N-03756-Primary-Tumor,C3L-02662-Primary-Tumor,C3L-04539-Primary-Tumor,C3N-04695-Primary-Tumor,C3N-03935-Primary-Tumor,C3L-04362-Primary-Tumor,C3L-04359-Primary-Tumor,C3L-04038-Primary-Tumor,C3L-04082-Primary-Tumor,C3N-04683-Primary-Tumor,C3L-04392-Primary-Tumor,C3L-05239-Primary-Tumor,C3L-01232-Primary-Tumor,C3N-03484-Primary-Tumor,C3L-04731-Primary-Tumor,C3L-04090-Primary-Tumor,C3N-02683-Primary-Tumor,C217710-Primary-Tumor,C3N-03446-Solid-Tissue-Normal,C3N-01365-Solid-Tissue-Normal,C1230738-Recurrent-Tumor,C1230738-Primary-Tumor,C3N-02286-Primary-Tumor,C217710-Recurrent-Tumor,C289419-Primary-Tumor,C289419-Recurrent-Tumor,C3L-04213-Primary-Tumor,C3N-04113-Primary-Tumor,C317832-Primary-Tumor,C3N-05991-Primary-Tumor,C234192-Primary-Tumor,ref2,C524103-Metastatic,C3L-04081-Primary-Tumor,C3N-04092-Primary-Tumor,C234192-Recurrent-Tumor,C317832-Recurrent-Tumor,C621273-Metastatic,C243048-Primary-Tumor,C219555-Recurrent-Tumor,C219555-Primary-Tumor,C3N-05114-Primary-Tumor,C621273-Additional-Metastatic,C3N-03792-Primary-Tumor,C3L-03385-Primary-Tumor,C229764-Primary-Tumor,C229764-Recurrent-Tumor,C2415597-Primary-Tumor,C3L-05481-Primary-Tumor,C3L-03372-Primary-Tumor,C283515-Recurrent-Tumor,C207624-Primary-Tumor,C3L-06625-Primary-Tumor,C283515-Primary-Tumor,C231855-Primary-Tumor,C207624-Recurrent-Tumor,C2415597-Recurrent-Tumor,C3N-03789-Primary-Tumor,C383391-Recurrent-Tumor,C224106-Recurrent-Tumor,C243909-Metastatic,C224106-Primary-Tumor,C3N-01197-Solid-Tissue-Normal,C243909-Additional-Metastatic,C3N-01191-Solid-Tissue-Normal,C3N-04687-Primary-Tumor,C383391-Primary-Tumor,C3N-04312-Primary-Tumor,C298152-Primary-Tumor,C464694-Primary-Tumor,C287328-Primary-Tumor,C287328-Recurrent-Tumor,C3L-07202-Primary-Tumor,C464694-Recurrent-Tumor,C298152-Recurrent-Tumor,C3L-07611-Primary-Tumor,C3N-03025-Primary-Tumor,C760878-Recurrent-Tumor,C760878-Primary-Tumor,C208854-Recurrent-Tumor,C3L-04085-Primary-Tumor,C3N-04693-Primary-Tumor,C208854-Primary-Tumor,C3N-02684-Solid-Tissue-Normal,C330255-Recurrent-Tumor,C330255-Primary-Tumor,C259161-Primary-Tumor,C827913-Recurrent-Tumor,C247230-Primary-Tumor,C3N-03026-Solid-Tissue-Normal,C827913-Recurrent-Tumor2,C224967-Additional-Metastatic,C3N-03452-Solid-Tissue-Normal,C224967-Metastatic,C247230-Recurrent-Tumor,C827913-Primary-Tumor,C3N-05135-Primary-Tumor,C204057-Recurrent-Tumor,C1245129-Primary-Tumor,C266664-Metastatic,C3L-04036-Primary-Tumor,C1245129-Recurrent-Tumor,C204057-Primary-Tumor,C266664-Additional-Metastatic,C3N-03450-Solid-Tissue-Normal,C685110-Additional-Metastatic,C3L-07213-Primary-Tumor,C761370-Recurrent-Tumor,C223491-Metastatic,C3N-03810-Primary-Tumor,C223491-Additional-Metastatic,C3N-02599-Primary-Tumor,C846363-Primary-Tumor,C761370-Primary-Tumor,C3N-03453-Primary-Tumor,C846363-Recurrent-Tumor,C3N-03797-Primary-Tumor
CDKAL1,1.609454985,1.598983377,1.535717089,2.403681836,1.913336309,2.917274469,1.576560228,2.315197477,1.418996753,1.334040962,1.103742417,1.958213691,1.72510361,2.170496733,1.744811397,2.11940523,2.389363108,2.317078915,1.579576173,1.750285211,1.529235764,2.42239276,2.174954831,3.060202987,1.799963246,1.977913292,2.467132585,1.100001697,1.745364514,1.93556575,1.424711159,1.241811342,1.479815484,1.57638621,1.678309887,1.460599117,2.5050683,2.254793326,2.138145618,1.396924094,2.210644591,1.351108019,1.295466456,1.826642727,1.178633066,1.853053355,1.71036454,2.053394916,2.274098184,1.601515833,1.310016045,0.998383145,0.967039942,0.774490284,2.826391032,0.907981198,0.72242277,1.722392328,1.925559609,1.782773698,2.179538183,0.479084841,1.401554893,0.678030107,1.110338102,0.955199354,0.723733993,1.861197944,1.215346662,1.957445478,0.930479106,0.94093489,1.565837021,0.581247165,1.474363321,1.665434673,2.118599015,1.668349836,2.399249167,1.534955854,1.22372149,1.861965869,1.814726288,0.808383431,1.189995972,1.621646704,1.213473634,1.537256049,1.018598366,1.641851336,0.631077818,1.124251778,0.389133077,3.141855434,1.849475951,0.787328503,0.356434266,0.774103888,1.170663057,0.878612316,1.533774252,1.799400245,0.965944595,2.370652581,1.298170351,3.088628942,0.404341724,1.394928991,1.09493009,1.828538472,1.638925463,1.485116606,0.940827511,1.175682683,1.525036555,1.447570711,0.738648774,1.235169005,1.511773515,1.782023021,0.852719113,1.498999392,0.972560854,1.006092082,0.176143158,0.826586665,0.462363623,0.897300072,1.094822003,0.825554891,0.382006767,3.626271291,2.435516043,1.821011255,1.050155036,1.310551019,1.693414923,0.882302441,1.616856967,1.300153456,0.478760805,0.551479704,1.329513995,1.133173688,2.22801769,1.90682597,1.148113078,1.525318543,1.21495077,1.49125191
KIAA0319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11111296,2.271293171,2.03371696,1.170156491,2.156981245,0.791988707,3.085114662,1.504705735,1.204523754,1.13862894,3.112286657,1.0771033,3.014034133,2.660212955,0.448266584,2.182740059,0.448027567,1.310474478,0.817666032,0.802010543,0.236897965,2.611318438,1.898839108,1.20611684,1.12555439,1.465912234,1.899772128,1.437675883,0.618707122,0.689466009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF691,0.930254703,1.075757574,1.068703818,1.90216324,1.324668155,2.202253169,1.170322682,1.640925458,1.429250023,1.534155525,1.133653472,1.881613112,2.883537419,2.00537985,1.821688407,2.143482017,3.486693821,2.232663444,1.604880603,1.609538104,1.902666819,2.499347239,2.92425619,3.436329496,2.282473022,2.361997606,2.180041495,0.658060304,1.533228068,1.671325463,1.238255976,1.351530653,0.850976258,1.19618099,0.968421744,0.996678867,2.68246974,2.162383785,1.351362368,0.912052711,2.877829895,1.397822775,1.379342121,1.884603997,0.712566233,1.548596898,2.149830389,2.399574269,2.825661213,2.285550076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.235503596,0.550234795,2.181571183,0.525210724,1.316160529,1.800521046,0.774933869,2.690954162,1.317151894,2.951436745,1.268568884,0.542384748,1.188119772,0.256673469,1.387685647,1.349863006,1.703966474,1.68719981,2.055111877,1.376723794,0.92729605,1.262932164,2.12385486,1.196653968,1.224910025,1.293556997,1.447416926,2.271601618,0.938414639,2.039347859,0.568815589,0.885527572,0.434340006,2.493388046,2.515376482,0.737439493,0.386384274,0.705189043,1.56268374,0.654746176,1.541166884,1.965949351,0.791879406,2.748408643,1.597900648,2.613336672,NA,1.467736241,1.29328206,1.876907676,1.6198165,1.947638088,1.352142293,1.240687608,1.601048511,1.475342905,1.142377457,1.643835667,1.562975828,2.550065249,0.873315102,1.439904547,1.213813271,1.274220189,0.228400289,1.102571641,0.324455567,1.544986742,0.685321028,1.39937263,0.434672369,2.696065919,2.411457511,1.312785376,0.991723346,1.661562582,1.391627452,1.138814221,1.341977595,0.929558608,0.34011509,0.569438369,1.245772555,1.221820632,1.816848856,1.903821854,1.222168519,1.414239194,1.624308389,1.86521609
ATRNL1,0.898267903,0.656099125,0.856420376,1.672754709,1.190864327,0.688736783,0.734855459,0.72149435,1.644449742,1.437535832,2.807689063,1.055051915,1.614021144,1.463901871,0.937399756,1.186548628,1.492175754,1.720506036,1.227392241,1.156423732,1.051323386,2.700851647,1.126977543,1.760820053,0.941135285,1.415536635,1.147779933,0.924191847,1.222497355,2.974191601,0.815896595,0.632625072,0.61905444,0.964750328,0.789196537,0.828676999,0.874730261,1.795895865,1.978217463,0.939069286,1.597765498,0.734838099,2.047998299,2.760345652,0.91009562,0.851104979,0.899452731,1.536543864,1.157221585,1.04355399,1.866785291,1.58691547,2.908170343,0.770045259,2.528913972,0.582247502,1.028755333,1.22316352,1.36376499,1.566208813,0.230372527,0.189284729,1.149516101,0.396003406,0.918412782,0.205117868,0.182998579,1.270660165,0.719658173,0.842090471,0.565067529,0.54883404,1.186216568,0.117349598,0.235733493,1.345617133,0.289239047,0.938445024,0.808473992,1.040466285,1.731444665,0.99944408,1.701673965,0.710115089,0.754819043,1.169806314,0.862480804,1.716956917,2.451852503,1.682325168,1.06930258,0.854313929,0.97961135,1.18551387,1.153689747,1.951337979,0.339157435,1.347043536,1.352213584,2.948181619,0.548626877,0.71673349,0.330739499,1.190264047,0.777664953,0.96129947,0.385631535,0.800763676,0.299081169,1.582826814,1.695759501,1.497387387,2.333995349,0.860802394,0.925115033,0.848016907,4.147995704,0.886124839,0.635252317,1.494396085,3.08134966,1.549073024,3.500568664,2.552898997,0.32092389,2.859214716,0.151063143,0.852569626,0.585071477,1.168960968,0.293270199,0.949569861,0.702947234,1.268595125,1.60754392,0.493080483,1.160742112,3.31500355,0.525609011,0.788411803,0.392336286,0.941050186,0.775648887,0.682851686,0.52127216,0.708537269,0.348618759,0.861410284,0.480887382,0.981666592
IRAK1BP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.293403987,1.415230466,1.375755661,0.622034794,2.676411394,0.967416569,NA,1.140275286,0.911088111,1.2542815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.132243909,1.398244623,0.903925625,2.435514844,1.746456825,1.060272445,3.96751328,1.573263411,2.104112486,3.305501275,1.427852253,1.848174313,3.603953112,0.879827389,1.032867741,0.985874288,0.794810308,0.442032543,0.481801773,1.86697028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYSM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.395503788,1.496621086,1.595150618,2.076695111,1.63770304,2.364455285,2.483562725,1.884860693,1.493928637,1.661186344,0.897155741,1.224442883,1.018610721,1.704630409,2.189797773,2.091378428,1.686554758,0.936682982,0.996726619,1.038306919,1.271206736,1.170732497,1.357148099,1.395966512,2.865991723,1.200856936,2.22973359,2.168717496,1.487042039,0.966460131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.296019465,0.67840665,1.233105038,0.611804451,1.142565023,1.897436113,1.111322059,1.437347525,1.525595429,1.411380179,2.243440841,0.702871935,1.333667044,0.680215957,1.92627356,3.418772397,1.646316132,1.740061314,2.179123281,1.472194603,0.971168341,1.158672907,1.761640488,0.773672441,1.611214573,1.403453547,1.41485848,1.19651189,1.054540608,1.235028286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.657397089,1.309826826,1.105970673,1.517461524,2.47036402,1.671268606,1.08764148,2.007895338,1.628097165,1.481029296,0.738043201,1.423145086,1.346231902,1.107075311,NA,0.760801616,0.547629342,1.179031613,0.36143246,0.756685031,0.490740715,2.827491411,2.1224438,1.549548854,1.264376943,1.166432692,1.342700708,1.258431643,0.95405419,1.082934418,0.353119383,0.807465607,0.907259564,1.583629569,1.77734958,1.388286262,0.718753894,1.233160396,1.122819642,1.971396463
CCDC30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74932416,1.149567896,1.340005697,0.663504817,0.75458484,1.13169713,0.677690058,14.33802519,1.959587054,0.985251734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54818616,1.743706812,1.664900932,0.98315766,1.216678167,0.741363051,1.03431275,1.300330037,1.399664136,0.982282448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOD1,1.464001448,1.092359053,1.837324351,1.453165495,1.195643059,1.135425609,1.102524221,1.625301493,1.853282783,1.665156764,1.674310728,1.112799001,1.210192214,1.78551726,0.990296437,1.235728932,1.533211012,1.271952542,0.863373963,1.178276522,1.330645772,1.630529069,2.396824302,1.228592926,1.536862634,1.671713596,1.836185185,1.198615474,1.221336081,1.355682085,0.945683646,0.588984458,1.659288657,0.957470508,0.883088758,1.297714176,1.290980799,1.792739147,0.915673214,2.242689831,1.549393931,2.145568983,1.383179066,1.447325479,1.473703826,1.695425901,1.254878357,1.217874358,1.389918193,1.26272503,0.904906299,1.294232864,1.888233423,0.801119364,1.734701048,1.26293622,0.454595613,2.42841161,2.05964112,1.574427758,1.014489588,0.364062026,1.777861237,0.480277346,1.041786279,2.263093397,1.492265839,1.525949145,0.960434827,1.245519451,0.628767781,1.119259086,1.585834105,1.746163598,1.673367261,1.693504474,1.929038642,1.246373556,1.600808614,0.965516462,1.005642804,1.085538159,1.080533155,0.488224365,2.616541627,1.423904565,0.760576829,1.014599205,1.309124999,0.892758424,1.70322176,0.91380058,0.685467179,1.186338447,1.022622406,2.010075686,0.263678834,1.525151026,1.546329445,1.792998277,1.08706583,1.326592188,0.554687962,1.85416833,1.310355886,1.111261199,0.511392842,0.689693667,2.159163011,1.462593104,1.588595356,1.218119994,0.928135235,2.202853442,2.266747647,2.470429286,1.91835606,2.247413538,1.288849361,0.958985147,1.182674948,1.203712699,1.605888781,1.276364897,0.245386563,1.346644972,0.54434754,1.41867582,0.482194352,1.400264825,0.536932338,1.970266385,2.851159504,0.925730632,1.24081305,2.503834815,2.57638581,1.377177697,1.129128367,0.636699365,1.867055708,1.02024843,0.858420146,1.292213185,1.093668688,1.054802425,1.551729572,1.594168213,0.807022326,1.706797472
GARNL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68890573,1.289222929,1.321190753,1.515239744,1.517762409,1.457441095,1.754905928,1.850172058,1.176265034,1.339234051,1.17076607,1.122719374,1.943701352,1.887249395,1.73064726,2.29749822,1.684555255,0.787612513,1.637998532,1.877932078,0.906567367,1.035912643,1.11461009,1.186694846,1.37680211,1.346848128,1.591386107,1.563449892,1.010251475,0.858743258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.105106791,1.582869644,3.621405283,0.901087623,2.222174777,1.037361443,0.997668434,2.223223676,1.61908919,1.381183416,1.400694479,0.522401225,1.9545697,0.684001587,1.299913009,1.879866039,1.593948231,1.923267786,1.25421688,1.449566482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.024083084,1.654723199,1.340946264,1.015238043,1.535356641,1.566956757,2.072670011,1.347626895,1.358429483,1.076583689,0.906684657,0.745353293,0.963433985,1.372513179,1.38689086,2.784504325,0.687343554,1.587065872,1.385783804,2.725762632,1.059853254,1.179483443,0.45028753,2.038198231,2.275026194,0.958813843,0.47435342,1.536870376,0.989502311,1.481944143,2.067545178,1.492030076,2.183903727,1.663794849,1.648264863,1.198959442,2.512274066,1.622703056,1.430463661,1.214437291,2.260252823,1.541032941,2.991871027,1.985877848,0.30448045,2.229128173,0.556008368,1.301962551,0.745292572,0.848612901,0.507859508,1.827072765,1.421077753,1.71903309,2.023807485,1.561633531,1.669139218,2.674967636,1.24579062,1.062964031,2.039345642,1.928319437,1.04883013,1.389856224,1.569789527,1.434400831,0.841366605,1.524453456,0.874143536,1.541204123
BROX,1.311637036,0.891094075,2.877617235,1.886527092,1.77644765,2.586345454,2.198905672,2.089817147,1.914177438,1.319159484,1.462949467,1.62863817,1.637949358,2.008833823,1.71118482,2.741395606,2.375602892,1.817821181,1.335799622,1.32025749,2.111267634,2.394698513,2.323007585,1.979190097,1.686984088,1.348066451,2.173612319,0.777755238,1.788988957,1.539222589,1.433694855,0.852589361,0.817696438,1.931142179,0.944921457,1.49621171,1.836403252,2.925034355,1.294451464,1.921482551,1.587847155,1.321555374,2.301497346,1.862845805,1.124213705,1.500101451,1.671042417,1.829835365,1.992508117,1.422992561,2.075170008,1.392874894,1.028146855,0.804584729,2.349523355,0.91345248,0.807362827,1.301987113,1.259486596,1.847483155,1.25249695,0.522155728,2.466102948,0.666877249,1.140195778,0.87362474,0.902010687,2.553333932,1.687177655,2.378750476,0.368235864,0.848344826,1.723344596,0.361381889,1.237292809,1.1436186,0.775899019,1.147790901,1.084090843,1.121033605,0.997234423,1.44050939,2.18498616,0.898615836,1.089177823,1.146392939,0.925701354,2.738578653,1.183158368,1.236123988,0.728963648,0.763530465,0.462767914,3.245688862,2.173085735,0.855040007,0.216654721,1.063585926,2.257078698,1.012165612,1.509411816,1.253241558,1.060228832,1.707885746,1.484490317,1.895925152,0.392931101,1.734780035,1.29880232,2.10681029,1.228257554,1.664457509,1.550315968,1.031221086,1.358855337,1.174608236,0.890781613,0.965848597,1.017766899,1.482374005,0.904264354,1.829342002,1.071326001,1.156054698,0.156383716,0.974723632,0.379198093,0.701499097,0.465565541,1.581982194,0.365674792,3.690649801,1.213618906,1.816434045,0.895074752,1.698124841,1.002708397,1.435447164,0.483599648,1.778467453,0.625486274,0.928277424,1.273155997,1.521954517,2.354124993,1.710744801,1.570422187,2.364268944,1.862123966,2.780523694
FOCAD,1.087498051,1.659227081,1.298030927,2.151389944,1.563395436,2.598060888,0.973605038,2.193660968,1.728895801,1.621489592,1.714462061,1.229689076,1.973416372,1.427605242,1.65948225,2.161078937,1.857179934,1.135261649,1.655606382,1.493226057,2.362366131,2.427239358,2.907296408,2.683817751,1.934760274,2.081117864,2.087642639,0.843179193,1.474055881,1.463003753,2.437166133,1.944568186,1.368156123,1.374931285,1.810166784,1.227641935,1.580256074,2.627288909,0.766613488,1.210611962,1.867216343,1.186200473,1.513710666,1.697643641,0.969465671,1.568718219,1.027638264,2.431711242,1.837636663,1.257374081,1.091568843,1.346774542,1.468084682,0.781584926,2.069501295,0.569956874,0.622735954,1.538345967,2.726873172,0.976513024,1.718284107,0.570498083,1.397485214,0.635869878,1.033623302,0.805837076,0.664990967,2.342863058,1.231237182,0.906230544,1.490105625,0.666560302,1.552862638,0.28824751,0.7705935,2.5019736,2.013801151,0.870308546,5.08357474,0.910815421,1.311596359,0.695671654,0.773490763,1.764061938,1.664581105,2.187952182,1.964976764,1.824401146,1.797257612,1.642412263,0.623623821,1.157300424,0.685913515,0.861169234,1.514612774,1.077052911,0.336001361,1.170872209,1.886335399,1.687709754,1.941253231,1.746327233,0.722386112,2.177593751,1.046140474,1.471369084,0.297411098,1.823559415,0.966410669,2.170415458,1.155453639,1.32066967,1.223258465,1.199186705,1.668764968,1.42090448,1.473020225,0.940972296,0.534684981,2.085247583,1.374409881,1.77201093,1.754605893,1.44360549,0.18720956,1.411695009,0.287419011,1.0427884,1.04249434,1.038027004,0.32355093,2.544881049,1.152632703,1.64468163,1.203118903,1.302780471,1.234063367,1.468395735,0.753890242,1.107434937,0.655789322,1.016371741,0.910164802,1.679113807,0.803583652,1.643873463,0.673509615,0.773802044,1.455050461,1.649806037
GPR107,1.085825276,1.514302605,1.25756617,1.587734601,1.789787309,1.650855386,1.405162515,2.083763653,1.828012596,1.362664388,1.242298027,1.583697167,1.492536148,1.531170559,1.492275256,1.693832822,1.920595101,1.768387093,1.300935461,1.301301158,1.813650866,1.990549593,2.423626799,2.47398539,1.862512934,1.629849501,2.339208111,0.863956351,1.682974533,2.047699929,1.536855476,1.498820388,1.54683047,1.226394289,1.456040971,1.163177934,2.573942883,1.988316485,1.351281617,1.138728348,2.160259434,1.203593954,2.104624782,1.796112037,0.915489723,1.433606883,1.791220575,1.697340805,2.874487076,2.00637929,1.773691347,1.212992775,1.284795151,0.923705537,2.515823596,0.764397778,0.704056035,0.965448276,1.463108862,1.503717868,1.78609374,0.598417744,1.320430366,0.763995512,1.06708272,1.17991705,0.682695301,1.603423449,1.243701565,1.993549448,1.017007913,0.779119205,1.62172696,0.418111462,1.393578713,1.80049489,2.036954113,1.784907429,2.261017705,1.667246783,1.454891435,2.016444632,1.991958687,1.955899956,1.722326796,1.716093883,1.418930184,1.534678853,1.15844793,2.325751885,0.690421323,1.051679756,0.436839607,2.432834416,2.282535918,0.730093971,0.333058414,0.833369107,0.860827872,1.282175126,1.148921887,1.332934831,0.591042173,1.585660393,1.309132121,0.977705664,0.655985064,1.375278577,1.780058625,1.159612047,1.643929504,1.193546774,1.534854415,2.126609626,1.892725762,1.697875957,1.08567174,2.316410179,1.85747593,2.549149285,0.779335084,1.653713898,1.034044841,0.957549086,0.104892963,0.84692983,0.572457644,0.891730054,0.695567731,0.71959836,0.427226955,2.218230342,2.346126595,1.494551978,1.09229377,2.085739904,1.666224738,1.059398639,1.444784982,0.840985864,0.814989672,0.815257837,1.5657873,1.711548106,1.843751634,2.304519667,1.508477964,1.603398527,1.698088649,1.866025107
HACD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863334418,0.65320188,2.336079509,0.438265477,0.948691716,1.101672123,1.41111927,1.501291743,2.087948258,1.625589015,1.178866026,0.981198907,0.797689676,0.903737014,0.89606751,1.234426371,1.214289969,1.64112427,0.86877582,0.878087124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAF3,1.308892219,0.921277016,1.809681053,1.896804529,1.322635053,2.346780755,1.309935059,1.931106791,1.398325116,1.089476992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.465248992,1.280336848,1.283921421,1.582510933,1.115572535,1.257275764,2.003441373,2.043475482,1.711552236,1.394788566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.519113188,0.978027784,0.604525006,0.746307866,2.642957342,1.110345436,0.582158323,1.577374609,1.607153426,1.833228929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.409606921,1.087616005,1.529439005,0.726124372,1.580931968,1.639052906,1.160098522,0.972760949,1.666905859,1.119869658,1.799322751,1.336634223,2.65492487,0.811226779,1.875258306,1.761054004,1.586142366,1.613230573,1.368037569,2.027400673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.709306994,1.468072135,1.015637737,2.503753914,1.556732218,3.206653892,0.578615691,1.529243695,1.786106161,2.431445539,1.416304554,1.559221885,0.870426628,1.186023574,1.228891485,1.340005232,0.911265573,1.216900186,1.175250568,2.447587468,1.789653827,2.074887762,2.480051112,1.549592913,0.352848582,1.911063318,0.336929168,0.802580521,0.552587763,1.632219495,0.417369217,3.297664087,2.189771467,1.592835696,0.583689507,1.719624063,1.303336819,0.801943644,1.21166984,1.456314731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX30,0.990349385,1.309579022,1.907473446,1.761078538,1.398342861,1.401727874,1.299001434,1.681858226,1.557977301,1.512286213,2.786208762,1.08587966,0.978560774,1.686381168,1.36490337,1.385646541,1.353200126,1.600277624,1.231680194,1.419952263,0.879995977,1.953464211,1.611426745,1.382516659,1.098860373,1.470338006,1.209241143,0.665795243,1.125122029,2.356585813,1.235038172,0.990332851,1.358174185,1.24803246,1.023312512,1.238917154,1.668485006,1.320722866,1.096221801,1.037345242,1.423017556,0.886241266,1.767211264,2.175114422,0.904498502,1.159172191,1.178188925,1.791378971,1.401355454,2.041607221,1.300680956,1.641579076,2.724939352,1.005928653,2.776195025,0.87836069,0.631362959,1.006082537,1.332598074,1.327516283,1.078722126,0.438445179,1.414811151,0.608706697,1.145594319,0.845466964,0.976652744,1.637416806,2.448734836,1.492900114,0.440719973,1.057095865,1.946969215,0.366712827,1.077756724,1.752100848,1.026485726,1.000102234,2.130840721,1.272609436,1.441139628,1.088216121,1.449181114,1.1074855,1.478182052,1.289917653,1.21088482,1.39160321,2.420103114,1.454726648,1.096648284,0.799272152,1.416473147,1.498881872,1.123971328,2.779690912,0.242210697,2.223701961,0.90053179,3.464982829,1.154506436,1.285412877,0.406904094,1.956564494,1.788417767,1.608231169,0.486519209,1.370034912,0.972829045,1.865227075,1.806613368,1.711351269,1.624577603,1.392634012,1.627623402,1.236707517,2.992941066,1.559635989,1.163811329,1.38477772,2.593061534,1.49467089,3.35402038,1.795284761,0.251117964,2.025072311,0.324327801,1.062568805,0.582510736,0.889507708,0.647256237,2.319839458,1.461168295,1.27957494,1.781201335,1.566937594,1.437501965,2.848250022,0.750219231,0.901722484,1.110264555,0.945054859,1.125645497,0.852509801,1.375358174,1.285869317,1.242429819,1.161934193,1.730969054,1.226912541
